id_pedido,data_pedido,ano,mes,regiao,cidade,canal_venda,vendedor,segmento_cliente,produto,categoria,quantidade,preco_unitario,desconto_percentual,frete,receita_bruta,receita_liquida,custo_total,lucro,margem_percentual,forma_pagamento,status_pedido,prazo_entrega_dias,avaliacao_cliente
PED-00423,2025-10-18,2025,10,Sudeste,São Paulo,Marketplace,Ana,Corporativo,Cadeira Ergonômica,Móveis,3,1350.00,15,90.30,4050.00,529.92,2270.87,-1740.95,-328.53,Cartão de Crédito,Devolvido,2,
PED-01379,2025-10-18,2025,10,Sudeste,São Paulo,Site,Gabriela,Corporativo,Memória RAM 16 GB,Componentes,2,390.00,5,51.75,780.00,792.75,508.11,284.64,35.91,Transferência,Concluído,8,4
PED-00341,2025-10-19,2025,10,Sudeste,São Paulo,Site,Eduarda,Pessoa Física,Cadeira Ergonômica,Móveis,2,1350.00,5,66.54,2700.00,2631.54,1783.29,848.25,32.23,PIX,Concluído,4,4
PED-01421,2025-10-19,2025,10,Sul,Porto Alegre,Loja Física,Bruno,Pessoa Física,Mouse Sem Fio,Acessórios,2,145.00,5,83.60,290.00,53.87,164.27,-110.40,-204.94,Cartão de Crédito,Devolvido,2,
PED-00017,2025-10-20,2025,10,Nordeste,Natal,Site,Eduarda,Pessoa Física,Impressora Wi-Fi,Escritório,1,760.00,10,5.79,760.00,689.79,517.03,172.76,25.05,Transferência,Concluído,1,2
PED-00113,2025-10-20,2025,10,Centro-Oeste,Brasília,Aplicativo,Felipe,Pessoa Física,Smartphone Y,Telefonia,4,2150.00,5,38.00,8600.00,8208.00,6333.30,1874.70,22.84,PIX,Concluído,7,4
PED-00282,2025-10-20,2025,10,Centro-Oeste,Brasília,Site,Carla,Pessoa Física,Impressora Wi-Fi,Escritório,1,760.00,0,74.63,760.00,834.63,541.12,293.51,35.17,Cartão de Crédito,Concluído,11,3
PED-01160,2025-10-20,2025,10,Norte,Palmas,Aplicativo,Carla,Pessoa Física,Mouse Sem Fio,Acessórios,2,145.00,10,89.55,290.00,350.55,195.34,155.21,44.28,Transferência,Concluído,10,4
PED-00031,2025-10-21,2025,10,Sul,Florianópolis,Marketplace,Henrique,Pequena Empresa,Headset USB,Acessórios,2,260.00,15,91.18,520.00,79.98,290.62,-210.64,-263.37,Cartão de Crédito,Devolvido,3,
PED-00096,2025-10-21,2025,10,Nordeste,Salvador,Marketplace,Gabriela,Pessoa Física,Monitor 24,Eletrônicos,2,920.00,15,85.11,1840.00,1649.11,1309.79,339.32,20.58,Boleto,Concluído,10,5
PED-00530,2025-10-22,2025,10,Sul,Londrina,Site,Daniel,Pequena Empresa,Headset USB,Acessórios,3,260.00,15,81.08,780.00,111.61,419.37,-307.76,-275.75,Transferência,Devolvido,11,
PED-00108,2025-10-23,2025,10,Sudeste,São Paulo,Site,Henrique,Pessoa Física,Webcam Full HD,Acessórios,4,310.00,5,50.93,1240.00,184.34,661.16,-476.82,-258.66,PIX,Devolvido,9,
PED-00384,2025-10-23,2025,10,Sudeste,Rio de Janeiro,Aplicativo,Ana,Pequena Empresa,Mouse Sem Fio,Acessórios,1,145.00,5,81.26,145.00,0.00,28.44,-28.44,0.00,Transferência,Cancelado,1,
PED-00752,2025-10-23,2025,10,Norte,Palmas,Aplicativo,Carla,Pessoa Física,Monitor 27,Eletrônicos,1,1450.00,20,59.26,1450.00,182.89,884.63,-701.74,-383.70,Boleto,Devolvido,3,
PED-01061,2025-10-23,2025,10,Norte,Belém,Site,Daniel,Pequena Empresa,Memória RAM 16 GB,Componentes,1,390.00,10,25.56,390.00,376.56,253.95,122.61,32.56,Transferência,Concluído,9,3
PED-01289,2025-10-23,2025,10,Centro-Oeste,Goiânia,Aplicativo,Eduarda,Corporativo,Notebook Lite 15,Eletrônicos,3,2850.00,10,8.08,8550.00,0.00,2.83,-2.83,0.00,Transferência,Cancelado,1,
PED-00090,2025-10-24,2025,10,Sudeste,Campinas,Loja Física,Carla,Pessoa Física,Smartphone X,Telefonia,2,3200.00,0,53.08,6400.00,967.96,4180.79,-3212.83,-331.92,Cartão de Crédito,Devolvido,6,
PED-00716,2025-10-24,2025,10,Sudeste,Campinas,Marketplace,Bruno,Pessoa Física,Impressora Wi-Fi,Escritório,2,760.00,0,91.92,1520.00,1611.92,1062.17,549.75,34.11,Transferência,Concluído,7,5
PED-00803,2025-10-24,2025,10,Nordeste,Recife,Loja Física,Bruno,Pessoa Física,Memória RAM 16 GB,Componentes,1,390.00,10,64.02,390.00,415.02,267.41,147.61,35.57,PIX,Concluído,7,4
PED-00390,2025-10-25,2025,10,Sudeste,São Paulo,Marketplace,Bruno,Pequena Empresa,Headset USB,Acessórios,1,260.00,10,39.39,260.00,273.39,168.79,104.60,38.26,PIX,Concluído,6,4
PED-00828,2025-10-25,2025,10,Centro-Oeste,Cuiabá,Marketplace,Eduarda,Pessoa Física,Headset USB,Acessórios,1,260.00,5,70.94,260.00,317.94,179.83,138.11,43.44,Transferência,Concluído,3,4
PED-00053,2025-10-26,2025,10,Sudeste,Belo Horizonte,Loja Física,Henrique,Pessoa Física,Notebook Lite 15,Eletrônicos,1,2850.00,0,75.17,2850.00,0.00,26.31,-26.31,0.00,PIX,Cancelado,11,
PED-00454,2025-10-26,2025,10,Sudeste,Rio de Janeiro,Loja Física,Felipe,Pessoa Física,Headset USB,Acessórios,1,260.00,10,31.00,260.00,0.00,10.85,-10.85,0.00,Transferência,Cancelado,11,
PED-00929,2025-10-26,2025,10,Sul,Curitiba,Aplicativo,Felipe,Pessoa Física,Webcam Full HD,Acessórios,4,310.00,5,66.65,1240.00,1244.65,783.33,461.32,37.06,Cartão de Crédito,Concluído,7,2
PED-00952,2025-10-26,2025,10,Sudeste,Rio de Janeiro,Marketplace,Carla,Média Empresa,Monitor 27,Eletrônicos,2,1450.00,10,94.75,2900.00,2704.75,2073.16,631.59,23.35,Transferência,Concluído,8,5
PED-00388,2025-10-27,2025,10,Sudeste,Belo Horizonte,Site,Gabriela,Pessoa Física,Memória RAM 16 GB,Componentes,3,390.00,10,10.38,1170.00,159.51,627.84,-468.33,-293.61,Cartão de Crédito,Devolvido,11,
PED-00783,2025-10-27,2025,10,Sul,Florianópolis,Site,Bruno,Pessoa Física,Webcam Full HD,Acessórios,5,310.00,10,59.08,1550.00,1454.08,970.68,483.40,33.24,PIX,Concluído,2,3
PED-00255,2025-10-28,2025,10,Sul,Florianópolis,Loja Física,Carla,Corporativo,Monitor 27,Eletrônicos,5,1450.00,10,21.11,7250.00,6546.11,5107.39,1438.72,21.98,Transferência,Concluído,12,5
PED-01491,2025-10-28,2025,10,Sudeste,Rio de Janeiro,Site,Gabriela,Pessoa Física,Teclado Mecânico,Acessórios,1,350.00,0,55.83,350.00,405.83,229.54,176.29,43.44,Cartão de Crédito,Concluído,3,5
PED-00234,2025-10-29,2025,10,Sudeste,São Paulo,Site,Carla,Média Empresa,Notebook Pro 14,Eletrônicos,1,4200.00,0,89.47,4200.00,4289.47,3181.31,1108.16,25.83,Transferência,Concluído,6,4
PED-00349,2025-10-29,2025,10,Sudeste,Rio de Janeiro,Marketplace,Felipe,Pequena Empresa,Memória RAM 16 GB,Componentes,1,390.00,15,86.88,390.00,0.00,30.41,-30.41,0.00,Cartão de Crédito,Cancelado,3,
PED-00690,2025-10-29,2025,10,Sudeste,Campinas,Site,Daniel,Pessoa Física,SSD 1 TB,Componentes,1,510.00,20,66.88,510.00,474.88,368.41,106.47,22.42,Transferência,Concluído,12,1
PED-00726,2025-10-29,2025,10,Nordeste,Natal,Marketplace,Gabriela,Corporativo,SSD 1 TB,Componentes,1,510.00,0,80.37,510.00,88.56,317.16,-228.60,-258.13,Transferência,Devolvido,5,
PED-00896,2025-10-29,2025,10,Sudeste,Campinas,Loja Física,Felipe,Pessoa Física,Smartphone Y,Telefonia,3,2150.00,15,58.67,6450.00,5541.17,4760.53,780.64,14.09,PIX,Concluído,5,3
PED-01335,2025-10-29,2025,10,Nordeste,Recife,Site,Carla,Pessoa Física,Teclado Mecânico,Acessórios,1,350.00,0,93.80,350.00,66.57,206.41,-139.84,-210.06,PIX,Devolvido,4,
PED-00070,2025-10-30,2025,10,Sudeste,Campinas,Site,Ana,Média Empresa,Mesa Home Office,Móveis,3,980.00,15,85.78,2940.00,2584.78,1890.02,694.76,26.88,PIX,Concluído,10,5
PED-00147,2025-10-30,2025,10,Sul,Porto Alegre,Aplicativo,Henrique,Pessoa Física,Smartphone Y,Telefonia,3,2150.00,10,39.51,6450.00,0.00,13.83,-13.83,0.00,PIX,Cancelado,8,
PED-00283,2025-10-30,2025,10,Nordeste,Salvador,Site,Henrique,Pessoa Física,Headset USB,Acessórios,5,260.00,10,82.16,1300.00,187.82,683.20,-495.38,-263.75,Transferência,Devolvido,11,
PED-00585,2025-10-30,2025,10,Sul,Porto Alegre,Marketplace,Henrique,Pessoa Física,SSD 1 TB,Componentes,1,510.00,5,41.09,510.00,525.59,359.38,166.21,31.62,Transferência,Concluído,8,4
PED-01002,2025-10-30,2025,10,Nordeste,Recife,Marketplace,Eduarda,Pessoa Física,Notebook Lite 15,Eletrônicos,2,2850.00,10,81.01,5700.00,5211.01,4328.35,882.66,16.94,Boleto,Concluído,5,3
PED-01046,2025-10-30,2025,10,Nordeste,Fortaleza,Loja Física,Felipe,Pessoa Física,Headset USB,Acessórios,2,260.00,5,11.14,520.00,75.77,266.81,-191.04,-252.13,PIX,Devolvido,5,
PED-00267,2025-10-31,2025,10,Sul,Curitiba,Loja Física,Ana,Média Empresa,Cadeira Ergonômica,Móveis,2,1350.00,10,40.47,2700.00,2470.47,1774.16,696.31,28.19,Cartão de Crédito,Concluído,2,5
PED-01161,2025-10-31,2025,10,Sudeste,Belo Horizonte,Site,Felipe,Pessoa Física,SSD 1 TB,Componentes,3,510.00,10,13.96,1530.00,0.00,4.89,-4.89,0.00,Boleto,Cancelado,2,
PED-01415,2025-10-31,2025,10,Sudeste,Campinas,Site,Eduarda,Pequena Empresa,Mouse Sem Fio,Acessórios,1,145.00,10,32.27,145.00,162.77,93.29,69.48,42.69,PIX,Concluído,4,5
PED-00191,2025-11-01,2025,11,Sul,Florianópolis,Aplicativo,Bruno,Pessoa Física,Notebook Lite 15,Eletrônicos,10,2850.00,10,22.51,28500.00,3850.88,18281.70,-14430.82,-374.74,Boleto,Devolvido,10,
PED-00295,2025-11-02,2025,11,Norte,Manaus,Marketplace,Carla,Pessoa Física,Smartphone Y,Telefonia,1,2150.00,10,51.03,2150.00,1986.03,1597.86,388.17,19.55,Boleto,Concluído,5,3
PED-00555,2025-11-02,2025,11,Sudeste,Rio de Janeiro,Marketplace,Felipe,Pessoa Física,Tablet 10,Telefonia,6,1850.00,15,4.93,11100.00,9439.93,7921.73,1518.20,16.08,Transferência,Concluído,10,4
PED-01485,2025-11-02,2025,11,Sudeste,São Paulo,Site,Daniel,Pessoa Física,Teclado Mecânico,Acessórios,1,350.00,5,59.08,350.00,391.58,230.68,160.90,41.09,Transferência,Concluído,4,4
PED-00133,2025-11-03,2025,11,Centro-Oeste,Cuiabá,Site,Bruno,Corporativo,Memória RAM 16 GB,Componentes,2,390.00,15,68.91,780.00,109.79,437.00,-327.21,-298.03,Cartão de Crédito,Devolvido,11,
PED-01250,2025-11-03,2025,11,Sudeste,São Paulo,Aplicativo,Henrique,Pequena Empresa,Tablet 10,Telefonia,2,1850.00,15,56.99,3700.00,3201.99,2659.95,542.04,16.93,PIX,Concluído,9,5
PED-01431,2025-11-03,2025,11,Nordeste,Recife,Loja Física,Ana,Corporativo,Smartphone Y,Telefonia,4,2150.00,0,37.12,8600.00,8637.12,6332.99,2304.13,26.68,Transferência,Concluído,12,5
PED-00973,2025-11-04,2025,11,Sudeste,Rio de Janeiro,Site,Carla,Pequena Empresa,Impressora Wi-Fi,Escritório,6,760.00,5,89.60,4560.00,4421.60,3121.36,1300.24,29.41,PIX,Concluído,12,3
PED-01237,2025-11-04,2025,11,Centro-Oeste,Goiânia,Site,Daniel,Pessoa Física,Headset USB,Acessórios,2,260.00,0,50.51,520.00,0.00,17.68,-17.68,0.00,Boleto,Cancelado,11,
PED-00043,2025-11-05,2025,11,Nordeste,Salvador,Site,Gabriela,Pequena Empresa,Monitor 27,Eletrônicos,1,1450.00,10,1.20,1450.00,1306.20,1020.42,285.78,21.88,Boleto,Concluído,8,3
PED-00294,2025-11-05,2025,11,Sudeste,Campinas,Marketplace,Ana,Pessoa Física,Monitor 24,Eletrônicos,2,920.00,0,37.14,1840.00,0.00,13.00,-13.00,0.00,PIX,Cancelado,5,
PED-01266,2025-11-05,2025,11,Sudeste,Belo Horizonte,Site,Eduarda,Corporativo,Teclado Mecânico,Acessórios,10,350.00,10,26.03,3500.00,476.40,1792.74,-1316.34,-276.31,Transferência,Devolvido,9,
PED-00021,2025-11-06,2025,11,Nordeste,Fortaleza,Aplicativo,Bruno,Corporativo,Notebook Pro 14,Eletrônicos,1,4200.00,0,10.17,4200.00,0.00,3.56,-3.56,0.00,Boleto,Cancelado,3,
PED-00821,2025-11-06,2025,11,Sul,Curitiba,Site,Henrique,Pessoa Física,Cadeira Ergonômica,Móveis,2,1350.00,0,38.60,2700.00,2738.60,1773.51,965.09,35.24,PIX,Concluído,8,4
PED-01344,2025-11-06,2025,11,Sudeste,Rio de Janeiro,Site,Carla,Pessoa Física,Tablet 10,Telefonia,2,1850.00,15,8.40,3700.00,3153.40,2642.94,510.46,16.19,Transferência,Concluído,5,3
PED-00429,2025-11-07,2025,11,Sudeste,São Paulo,Site,Felipe,Pessoa Física,Tablet 10,Telefonia,2,1850.00,10,61.54,3700.00,3391.54,2661.54,730.00,21.52,Transferência,Concluído,9,2
PED-00408,2025-11-08,2025,11,Nordeste,Fortaleza,Aplicativo,Ana,Pequena Empresa,Impressora Wi-Fi,Escritório,2,760.00,15,80.99,1520.00,1372.99,1058.35,314.64,22.92,Cartão de Crédito,Concluído,6,5
PED-00638,2025-11-08,2025,11,Nordeste,Recife,Marketplace,Henrique,Pessoa Física,SSD 1 TB,Componentes,1,510.00,0,71.10,510.00,87.17,314.40,-227.23,-260.67,Cartão de Crédito,Devolvido,11,
PED-01389,2025-11-08,2025,11,Norte,Belém,Loja Física,Daniel,Pessoa Física,Tablet 10,Telefonia,4,1850.00,0,70.04,7400.00,7470.04,5304.51,2165.53,28.99,Cartão de Crédito,Concluído,2,3
PED-00654,2025-11-09,2025,11,Nordeste,Salvador,Loja Física,Bruno,Pequena Empresa,Impressora Wi-Fi,Escritório,6,760.00,0,5.45,4560.00,684.82,2628.12,-1943.30,-283.77,Transferência,Devolvido,5,
PED-00047,2025-11-10,2025,11,Sul,Florianópolis,Marketplace,Felipe,Pessoa Física,Smartphone Y,Telefonia,2,2150.00,5,21.90,4300.00,616.03,2692.51,-2076.48,-337.07,Boleto,Devolvido,4,
PED-00115,2025-11-10,2025,11,Sul,Londrina,Site,Henrique,Pessoa Física,SSD 1 TB,Componentes,1,510.00,15,33.49,510.00,466.99,356.72,110.27,23.61,Cartão de Crédito,Concluído,5,5
PED-00913,2025-11-10,2025,11,Nordeste,Fortaleza,Marketplace,Ana,Pequena Empresa,Tablet 10,Telefonia,1,1850.00,15,3.25,1850.00,1575.75,1321.14,254.61,16.16,Transferência,Concluído,7,2
PED-00976,2025-11-11,2025,11,Sudeste,Belo Horizonte,Marketplace,Henrique,Pessoa Física,Monitor 24,Eletrônicos,3,920.00,0,9.64,2760.00,0.00,3.37,-3.37,0.00,PIX,Cancelado,3,
PED-01324,2025-11-11,2025,11,Centro-Oeste,Brasília,Site,Henrique,Pessoa Física,Smartphone Y,Telefonia,4,2150.00,15,31.75,8600.00,7341.75,6331.11,1010.64,13.77,Boleto,Concluído,4,3
PED-01435,2025-11-11,2025,11,Sudeste,Belo Horizonte,Loja Física,Eduarda,Pessoa Física,Memória RAM 16 GB,Componentes,1,390.00,5,76.26,390.00,0.00,26.69,-26.69,0.00,Cartão de Crédito,Cancelado,5,
PED-00374,2025-11-13,2025,11,Sul,Porto Alegre,Loja Física,Carla,Pessoa Física,Teclado Mecânico,Acessórios,2,350.00,20,11.25,700.00,571.25,423.94,147.31,25.79,Boleto,Concluído,3,5
PED-00100,2025-11-14,2025,11,Nordeste,Fortaleza,Loja Física,Bruno,Pequena Empresa,Tablet 10,Telefonia,2,1850.00,5,34.45,3700.00,3549.45,2652.06,897.39,25.28,Transferência,Concluído,4,4
PED-00207,2025-11-14,2025,11,Nordeste,Recife,Site,Bruno,Corporativo,Impressora Wi-Fi,Escritório,1,760.00,10,5.23,760.00,103.38,439.31,-335.93,-324.95,PIX,Devolvido,12,
PED-00823,2025-11-15,2025,11,Sudeste,São Paulo,Site,Carla,Pessoa Física,Smartphone X,Telefonia,6,3200.00,10,7.97,19200.00,17287.97,14702.79,2585.18,14.95,PIX,Concluído,10,5
PED-00915,2025-11-15,2025,11,Sul,Florianópolis,Site,Felipe,Corporativo,Memória RAM 16 GB,Componentes,3,390.00,0,46.82,1170.00,0.00,16.39,-16.39,0.00,PIX,Cancelado,4,
PED-00012,2025-11-16,2025,11,Norte,Porto Velho,Marketplace,Henrique,Pessoa Física,Tablet 10,Telefonia,1,1850.00,5,55.89,1850.00,1813.39,1339.56,473.83,26.13,Cartão de Crédito,Concluído,10,3
PED-00486,2025-11-16,2025,11,Centro-Oeste,Brasília,Aplicativo,Bruno,Pessoa Física,Monitor 24,Eletrônicos,1,920.00,5,43.79,920.00,917.79,655.33,262.46,28.60,Transferência,Concluído,10,4
PED-00739,2025-11-16,2025,11,Nordeste,Salvador,Aplicativo,Daniel,Média Empresa,SSD 1 TB,Componentes,2,510.00,5,58.95,1020.00,1027.95,710.63,317.32,30.87,Boleto,Concluído,7,3
PED-00126,2025-11-17,2025,11,Nordeste,Fortaleza,Aplicativo,Carla,Pequena Empresa,Smartphone X,Telefonia,2,3200.00,0,22.97,6400.00,6422.97,4908.04,1514.93,23.59,PIX,Concluído,5,4
PED-01411,2025-11-17,2025,11,Nordeste,Natal,Marketplace,Carla,Pessoa Física,Headset USB,Acessórios,3,260.00,0,90.02,780.00,0.00,31.51,-31.51,0.00,Boleto,Cancelado,12,
PED-01455,2025-11-17,2025,11,Sudeste,Belo Horizonte,Marketplace,Daniel,Corporativo,Mouse Sem Fio,Acessórios,3,145.00,5,76.55,435.00,0.00,26.79,-26.79,0.00,Cartão de Crédito,Cancelado,1,
PED-00058,2025-11-19,2025,11,Sudeste,Campinas,Aplicativo,Ana,Pequena Empresa,Cadeira Ergonômica,Móveis,2,1350.00,5,17.82,2700.00,2582.82,1766.24,816.58,31.62,Transferência,Concluído,10,5
PED-00395,2025-11-19,2025,11,Sudeste,São Paulo,Marketplace,Daniel,Pessoa Física,Notebook Lite 15,Eletrônicos,4,2850.00,5,49.88,11400.00,10879.88,8617.46,2262.42,20.79,Cartão de Crédito,Concluído,2,4
PED-00946,2025-11-19,2025,11,Norte,Manaus,Loja Física,Felipe,Pequena Empresa,Notebook Pro 14,Eletrônicos,4,4200.00,0,6.04,16800.00,16806.04,12602.11,4203.93,25.01,PIX,Concluído,12,3
PED-01242,2025-11-19,2025,11,Nordeste,Salvador,Site,Carla,Pessoa Física,Webcam Full HD,Acessórios,3,310.00,5,76.74,930.00,960.24,596.86,363.38,37.84,Transferência,Concluído,11,5
PED-01305,2025-11-19,2025,11,Sul,Curitiba,Loja Física,Daniel,Corporativo,Mouse Sem Fio,Acessórios,5,145.00,5,77.98,725.00,766.73,437.29,329.44,42.97,Transferência,Concluído,4,2
PED-00020,2025-11-20,2025,11,Sudeste,São Paulo,Site,Daniel,Pessoa Física,Monitor 24,Eletrônicos,1,920.00,5,6.54,920.00,880.54,642.29,238.25,27.06,Transferência,Concluído,6,4
PED-00095,2025-11-20,2025,11,Sul,Londrina,Marketplace,Eduarda,Pequena Empresa,Teclado Mecânico,Acessórios,2,350.00,5,7.05,700.00,672.05,422.47,249.58,37.14,Boleto,Concluído,8,2
PED-00370,2025-11-20,2025,11,Centro-Oeste,Brasília,Site,Henrique,Pessoa Física,Memória RAM 16 GB,Componentes,3,390.00,0,87.62,1170.00,1257.62,765.67,491.95,39.12,PIX,Concluído,6,4
PED-00138,2025-11-21,2025,11,Sudeste,Belo Horizonte,Site,Gabriela,Média Empresa,Memória RAM 16 GB,Componentes,2,390.00,5,73.44,780.00,814.44,515.70,298.74,36.68,Cartão de Crédito,Concluído,5,2
PED-00909,2025-11-21,2025,11,Sudeste,São Paulo,Loja Física,Felipe,Pessoa Física,Impressora Wi-Fi,Escritório,2,760.00,20,1.53,1520.00,1217.53,1030.54,186.99,15.36,Cartão de Crédito,Concluído,7,4
PED-00993,2025-11-21,2025,11,Norte,Belém,Marketplace,Ana,Pessoa Física,Tablet 10,Telefonia,4,1850.00,15,14.35,7400.00,6304.35,5285.02,1019.33,16.17,Transferência,Concluído,4,2
PED-00231,2025-11-22,2025,11,Nordeste,Salvador,Aplicativo,Carla,Pessoa Física,Webcam Full HD,Acessórios,1,310.00,5,30.35,310.00,48.73,170.53,-121.80,-249.95,Boleto,Devolvido,2,
PED-00298,2025-11-22,2025,11,Sul,Florianópolis,Loja Física,Carla,Pessoa Física,Memória RAM 16 GB,Componentes,2,390.00,5,40.69,780.00,781.69,504.24,277.45,35.49,PIX,Concluído,6,3
PED-00581,2025-11-22,2025,11,Norte,Belém,Aplicativo,Daniel,Média Empresa,Impressora Wi-Fi,Escritório,1,760.00,0,23.48,760.00,117.52,444.74,-327.22,-278.44,PIX,Devolvido,5,
PED-01499,2025-11-23,2025,11,Sul,Porto Alegre,Loja Física,Ana,Pessoa Física,Cadeira Ergonômica,Móveis,10,1350.00,0,69.05,13500.00,2035.36,7500.54,-5465.18,-268.51,PIX,Devolvido,12,
PED-00242,2025-11-24,2025,11,Sudeste,Campinas,Marketplace,Eduarda,Pessoa Física,Monitor 24,Eletrônicos,6,920.00,0,66.54,5520.00,0.00,23.29,-23.29,0.00,Transferência,Cancelado,9,
PED-00635,2025-11-24,2025,11,Sul,Curitiba,Site,Henrique,Pequena Empresa,Mesa Home Office,Móveis,1,980.00,0,91.82,980.00,1071.82,652.14,419.68,39.16,PIX,Concluído,6,3
PED-01214,2025-11-24,2025,11,Sudeste,São Paulo,Marketplace,Henrique,Pequena Empresa,Mesa Home Office,Móveis,5,980.00,0,76.78,4900.00,4976.78,3126.87,1849.91,37.17,Boleto,Concluído,4,5
PED-01317,2025-11-24,2025,11,Sudeste,Rio de Janeiro,Aplicativo,Felipe,Corporativo,Monitor 27,Eletrônicos,3,1450.00,10,24.66,4350.00,590.95,2608.34,-2017.39,-341.38,Boleto,Devolvido,10,
PED-00351,2025-11-25,2025,11,Nordeste,Natal,Site,Henrique,Pequena Empresa,Monitor 24,Eletrônicos,1,920.00,0,38.93,920.00,958.93,653.63,305.30,31.84,Cartão de Crédito,Concluído,2,2
PED-00553,2025-11-25,2025,11,Sul,Londrina,Aplicativo,Ana,Pessoa Física,Tablet 10,Telefonia,1,1850.00,0,50.15,1850.00,1900.15,1337.55,562.60,29.61,Cartão de Crédito,Concluído,5,2
PED-00980,2025-11-25,2025,11,Nordeste,Salvador,Site,Henrique,Pessoa Física,Mesa Home Office,Móveis,5,980.00,5,16.06,4900.00,4671.06,3105.62,1565.44,33.51,Cartão de Crédito,Concluído,4,4
PED-01021,2025-11-25,2025,11,Sudeste,Campinas,Site,Felipe,Pequena Empresa,Smartphone Y,Telefonia,1,2150.00,10,84.50,2150.00,302.93,1368.14,-1065.21,-351.64,Transferência,Devolvido,9,
PED-01283,2025-11-25,2025,11,Nordeste,Salvador,Site,Henrique,Corporativo,Webcam Full HD,Acessórios,2,310.00,0,51.19,620.00,671.19,397.92,273.27,40.71,Transferência,Concluído,10,4
PED-01402,2025-11-25,2025,11,Sudeste,Rio de Janeiro,Aplicativo,Ana,Pessoa Física,Cadeira Ergonômica,Móveis,3,1350.00,0,82.88,4050.00,4132.88,2669.01,1463.87,35.42,Transferência,Concluído,3,5
PED-00583,2025-11-26,2025,11,Sul,Londrina,Loja Física,Henrique,Pessoa Física,Smartphone Y,Telefonia,2,2150.00,10,75.11,4300.00,591.77,2708.35,-2116.58,-357.67,PIX,Devolvido,1,
PED-00668,2025-11-26,2025,11,Sudeste,Belo Horizonte,Aplicativo,Bruno,Pessoa Física,Headset USB,Acessórios,1,260.00,5,31.76,260.00,278.76,166.12,112.64,40.41,PIX,Concluído,2,5
PED-01100,2025-11-26,2025,11,Sudeste,São Paulo,Site,Daniel,Pessoa Física,Smartphone Y,Telefonia,2,2150.00,20,88.72,4300.00,529.31,2712.39,-2183.08,-412.44,Transferência,Devolvido,6,
PED-01170,2025-11-26,2025,11,Sul,Porto Alegre,Aplicativo,Daniel,Média Empresa,Notebook Lite 15,Eletrônicos,6,2850.00,10,59.56,17100.00,15449.56,12920.85,2528.71,16.37,Boleto,Concluído,12,4
PED-00345,2025-11-27,2025,11,Nordeste,Salvador,Loja Física,Bruno,Pessoa Física,Mouse Sem Fio,Acessórios,3,145.00,0,84.31,435.00,77.90,234.18,-156.28,-200.62,Cartão de Crédito,Devolvido,4,
PED-00720,2025-11-27,2025,11,Sudeste,São Paulo,Marketplace,Carla,Pessoa Física,Headset USB,Acessórios,3,260.00,15,7.48,780.00,670.48,467.62,202.86,30.26,PIX,Concluído,1,5
PED-00756,2025-11-27,2025,11,Nordeste,Recife,Site,Gabriela,Pessoa Física,Teclado Mecânico,Acessórios,1,350.00,0,53.83,350.00,60.57,194.51,-133.94,-221.13,PIX,Devolvido,8,
PED-00847,2025-11-27,2025,11,Nordeste,Salvador,Site,Henrique,Pessoa Física,Monitor 27,Eletrônicos,3,1450.00,0,86.75,4350.00,4436.75,3090.36,1346.39,30.35,PIX,Concluído,3,4
PED-00937,2025-11-27,2025,11,Sudeste,Belo Horizonte,Aplicativo,Eduarda,Pequena Empresa,Notebook Pro 14,Eletrônicos,2,4200.00,5,66.09,8400.00,8046.09,6323.13,1722.96,21.41,Transferência,Concluído,2,2
PED-00833,2025-11-28,2025,11,Centro-Oeste,Brasília,Site,Henrique,Pessoa Física,Monitor 24,Eletrônicos,2,920.00,5,72.20,1840.00,1820.20,1305.27,514.93,28.29,Transferência,Concluído,9,4
PED-00911,2025-11-28,2025,11,Sudeste,Rio de Janeiro,Site,Ana,Pessoa Física,Notebook Lite 15,Eletrônicos,1,2850.00,10,72.42,2850.00,2637.42,2175.35,462.07,17.52,Boleto,Concluído,10,5
PED-00939,2025-11-28,2025,11,Sul,Curitiba,Site,Carla,Pequena Empresa,Webcam Full HD,Acessórios,1,310.00,5,79.16,310.00,373.66,217.71,155.95,41.74,Transferência,Concluído,4,5
PED-01045,2025-11-28,2025,11,Sul,Florianópolis,Aplicativo,Daniel,Média Empresa,Webcam Full HD,Acessórios,2,310.00,5,25.07,620.00,614.07,388.77,225.30,36.69,PIX,Concluído,11,5
PED-01205,2025-11-28,2025,11,Sul,Porto Alegre,Loja Física,Gabriela,Pessoa Física,Smartphone X,Telefonia,1,3200.00,0,28.81,3200.00,0.00,10.08,-10.08,0.00,Transferência,Cancelado,9,
PED-00403,2025-11-29,2025,11,Sul,Curitiba,Marketplace,Felipe,Pessoa Física,SSD 1 TB,Componentes,4,510.00,0,33.12,2040.00,0.00,11.59,-11.59,0.00,Cartão de Crédito,Cancelado,3,
PED-00676,2025-11-29,2025,11,Norte,Porto Velho,Loja Física,Gabriela,Média Empresa,Monitor 24,Eletrônicos,1,920.00,20,59.47,920.00,795.47,660.81,134.66,16.93,Boleto,Concluído,6,3
